ref_date,geo,fuel_type,vehicle_type,number_of_vehicles,year,month
2018-10-01,CAN,All fuel types,Pickup trucks,81653,2018,10
2018-10-01,CAN,All fuel types,Multi-purpose vehicles,202141,2018,10
2018-10-01,CAN,All fuel types,Vans,21916,2018,10
2018-10-01,CAN,Gas,"Total, vehicle type",390802,2018,10
2018-10-01,CAN,Gas,Passenger cars,105034,2018,10
2018-10-01,CAN,Gas,Pickup trucks,69682,2018,10
2018-10-01,CAN,Gas,Multi-purpose vehicles,195668,2018,10
2018-10-01,CAN,Gas,Vans,20418,2018,10
2018-10-01,CAN,Diesel,"Total, vehicle type",14850,2018,10
2018-10-01,CAN,Diesel,Passenger cars,307,2018,10
2018-10-01,CAN,Diesel,Pickup trucks,11971,2018,10
2018-10-01,CAN,Diesel,Multi-purpose vehicles,1282,2018,10
2018-10-01,CAN,Diesel,Vans,1290,2018,10
2018-10-01,CAN,All zero-emission vehicles,"Total, vehicle type",9938,2018,10
2018-10-01,CAN,All zero-emission vehicles,Passenger cars,7978,2018,10
2018-10-01,CAN,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,1789,2018,10
2018-10-01,CAN,All zero-emission vehicles,Vans,171,2018,10
2018-10-01,CAN,Electric,"Total, vehicle type",6032,2018,10
2018-10-01,CAN,Electric,Passenger cars,5511,2018,10
2018-10-01,CAN,Electric,Pickup trucks,0,2018,10
2018-10-01,CAN,Electric,Multi-purpose vehicles,521,2018,10
2018-10-01,CAN,Electric,Vans,0,2018,10
2018-10-01,CAN,Hybrid Electric,"Total, vehicle type",3906,2018,10
2018-10-01,CAN,Hybrid Electric,Passenger cars,2467,2018,10
2018-10-01,CAN,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,CAN,Hybrid Electric,Multi-purpose vehicles,1268,2018,10
2018-10-01,CAN,Hybrid Electric,Vans,171,2018,10
2018-10-01,CAN,Hybrid Electric,"Total, vehicle type",6482,2018,10
2018-10-01,CAN,Hybrid Electric,Passenger cars,3081,2018,10
2018-10-01,CAN,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,CAN,Hybrid Electric,Multi-purpose vehicles,3401,2018,10
2018-10-01,CAN,Hybrid Electric,Vans,0,2018,10
2018-10-01,CAN,Other,"Total, vehicle type",38,2018,10
2018-10-01,CAN,Other,Passenger cars,0,2018,10
2018-10-01,CAN,Other,Pickup trucks,0,2018,10
2018-10-01,CAN,Other,Multi-purpose vehicles,1,2018,10
2018-10-01,CAN,Other,Vans,37,2018,10
2018-10-01,PEI,All fuel types,"Total, vehicle type",1243,2018,10
2018-10-01,PEI,All fuel types,Passenger cars,323,2018,10
2018-10-01,PEI,All fuel types,Pickup trucks,291,2018,10
2018-10-01,PEI,All fuel types,Multi-purpose vehicles,573,2018,10
2018-10-01,PEI,All fuel types,Vans,56,2018,10
2018-10-01,PEI,Gas,"Total, vehicle type",1203,2018,10
2018-10-01,PEI,Gas,Passenger cars,317,2018,10
2018-10-01,PEI,Gas,Pickup trucks,266,2018,10
2018-10-01,PEI,Gas,Multi-purpose vehicles,566,2018,10
2018-10-01,PEI,Gas,Vans,54,2018,10
2018-10-01,PEI,Diesel,"Total, vehicle type",31,2018,10
2018-10-01,PEI,Diesel,Passenger cars,0,2018,10
2018-10-01,PEI,Diesel,Pickup trucks,25,2018,10
2018-10-01,PEI,Diesel,Multi-purpose vehicles,4,2018,10
2018-10-01,PEI,Diesel,Vans,2,2018,10
2018-10-01,PEI,All zero-emission vehicles,"Total, vehicle type",1,2018,10
2018-10-01,PEI,All zero-emission vehicles,Passenger cars,1,2018,10
2018-10-01,PEI,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,PEI,All zero-emission vehicles,Multi-purpose vehicles,0,2018,10
2018-10-01,PEI,All zero-emission vehicles,Vans,0,2018,10
2018-10-01,PEI,Electric,"Total, vehicle type",1,2018,10
2018-10-01,PEI,Electric,Passenger cars,1,2018,10
2018-10-01,PEI,Electric,Pickup trucks,0,2018,10
2018-10-01,PEI,Electric,Multi-purpose vehicles,0,2018,10
2018-10-01,PEI,Electric,Vans,0,2018,10
2018-10-01,PEI,Hybrid Electric,"Total, vehicle type",0,2018,10
2018-10-01,PEI,Hybrid Electric,Passenger cars,0,2018,10
2018-10-01,PEI,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,PEI,Hybrid Electric,Multi-purpose vehicles,0,2018,10
2018-10-01,PEI,Hybrid Electric,Vans,0,2018,10
2018-10-01,PEI,Hybrid Electric,"Total, vehicle type",8,2018,10
2018-10-01,PEI,Hybrid Electric,Passenger cars,5,2018,10
2018-10-01,PEI,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,PEI,Hybrid Electric,Multi-purpose vehicles,3,2018,10
2018-10-01,PEI,Hybrid Electric,Vans,0,2018,10
2018-10-01,PEI,Other,"Total, vehicle type",0,2018,10
2018-10-01,PEI,Other,Passenger cars,0,2018,10
2018-10-01,PEI,Other,Pickup trucks,0,2018,10
2018-10-01,PEI,Other,Multi-purpose vehicles,0,2018,10
2018-10-01,PEI,Other,Vans,0,2018,10
2018-10-01,NB,All fuel types,"Total, vehicle type",8376,2018,10
2018-10-01,NB,All fuel types,Passenger cars,2042,2018,10
2018-10-01,NB,All fuel types,Pickup trucks,2066,2018,10
2018-10-01,NB,All fuel types,Multi-purpose vehicles,4002,2018,10
2018-10-01,NB,All fuel types,Vans,266,2018,10
2018-10-01,NB,Gas,"Total, vehicle type",8083,2018,10
2018-10-01,NB,Gas,Passenger cars,1987,2018,10
2018-10-01,NB,Gas,Pickup trucks,1889,2018,10
2018-10-01,NB,Gas,Multi-purpose vehicles,3957,2018,10
2018-10-01,NB,Gas,Vans,250,2018,10
2018-10-01,NB,Diesel,"Total, vehicle type",201,2018,10
2018-10-01,NB,Diesel,Passenger cars,0,2018,10
2018-10-01,NB,Diesel,Pickup trucks,177,2018,10
2018-10-01,NB,Diesel,Multi-purpose vehicles,8,2018,10
2018-10-01,NB,Diesel,Vans,16,2018,10
2018-10-01,NB,All zero-emission vehicles,"Total, vehicle type",21,2018,10
2018-10-01,NB,All zero-emission vehicles,Passenger cars,14,2018,10
2018-10-01,NB,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,NB,All zero-emission vehicles,Multi-purpose vehicles,7,2018,10
2018-10-01,NB,All zero-emission vehicles,Vans,0,2018,10
2018-10-01,NB,Electric,"Total, vehicle type",13,2018,10
2018-10-01,NB,Electric,Passenger cars,11,2018,10
2018-10-01,NB,Electric,Pickup trucks,0,2018,10
2018-10-01,NB,Electric,Multi-purpose vehicles,2,2018,10
2018-10-01,NB,Electric,Vans,0,2018,10
2018-10-01,NB,Hybrid Electric,"Total, vehicle type",8,2018,10
2018-10-01,NB,Hybrid Electric,Passenger cars,3,2018,10
2018-10-01,NB,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,NB,Hybrid Electric,Multi-purpose vehicles,5,2018,10
2018-10-01,NB,Hybrid Electric,Vans,0,2018,10
2018-10-01,NB,Hybrid Electric,"Total, vehicle type",71,2018,10
2018-10-01,NB,Hybrid Electric,Passenger cars,41,2018,10
2018-10-01,NB,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,NB,Hybrid Electric,Multi-purpose vehicles,30,2018,10
2018-10-01,NB,Hybrid Electric,Vans,0,2018,10
2018-10-01,NB,Other,"Total, vehicle type",0,2018,10
2018-10-01,NB,Other,Passenger cars,0,2018,10
2018-10-01,NB,Other,Pickup trucks,0,2018,10
2018-10-01,NB,Other,Multi-purpose vehicles,0,2018,10
2018-10-01,NB,Other,Vans,0,2018,10
2018-10-01,QUE,All fuel types,"Total, vehicle type",101285,2018,10
2018-10-01,QUE,All fuel types,Passenger cars,36868,2018,10
2018-10-01,QUE,All fuel types,Pickup trucks,13614,2018,10
2018-10-01,QUE,All fuel types,Multi-purpose vehicles,46295,2018,10
2018-10-01,QUE,All fuel types,Vans,4508,2018,10
2018-10-01,QUE,Gas,"Total, vehicle type",91420,2018,10
2018-10-01,QUE,Gas,Passenger cars,31145,2018,10
2018-10-01,QUE,Gas,Pickup trucks,11766,2018,10
2018-10-01,QUE,Gas,Multi-purpose vehicles,44374,2018,10
2018-10-01,QUE,Gas,Vans,4135,2018,10
2018-10-01,QUE,Diesel,"Total, vehicle type",2427,2018,10
2018-10-01,QUE,Diesel,Passenger cars,81,2018,10
2018-10-01,QUE,Diesel,Pickup trucks,1848,2018,10
2018-10-01,QUE,Diesel,Multi-purpose vehicles,206,2018,10
2018-10-01,QUE,Diesel,Vans,292,2018,10
2018-10-01,QUE,All zero-emission vehicles,"Total, vehicle type",5725,2018,10
2018-10-01,QUE,All zero-emission vehicles,Passenger cars,4802,2018,10
2018-10-01,QUE,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,QUE,All zero-emission vehicles,Multi-purpose vehicles,845,2018,10
2018-10-01,QUE,All zero-emission vehicles,Vans,78,2018,10
2018-10-01,QUE,Electric,"Total, vehicle type",3320,2018,10
2018-10-01,QUE,Electric,Passenger cars,3162,2018,10
2018-10-01,QUE,Electric,Pickup trucks,0,2018,10
2018-10-01,QUE,Electric,Multi-purpose vehicles,158,2018,10
2018-10-01,QUE,Electric,Vans,0,2018,10
2018-10-01,QUE,Hybrid Electric,"Total, vehicle type",2405,2018,10
2018-10-01,QUE,Hybrid Electric,Passenger cars,1640,2018,10
2018-10-01,QUE,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,QUE,Hybrid Electric,Multi-purpose vehicles,687,2018,10
2018-10-01,QUE,Hybrid Electric,Vans,78,2018,10
2018-10-01,QUE,Hybrid Electric,"Total, vehicle type",1710,2018,10
2018-10-01,QUE,Hybrid Electric,Passenger cars,840,2018,10
2018-10-01,QUE,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,QUE,Hybrid Electric,Multi-purpose vehicles,870,2018,10
2018-10-01,QUE,Hybrid Electric,Vans,0,2018,10
2018-10-01,QUE,Other,"Total, vehicle type",3,2018,10
2018-10-01,QUE,Other,Passenger cars,0,2018,10
2018-10-01,QUE,Other,Pickup trucks,0,2018,10
2018-10-01,QUE,Other,Multi-purpose vehicles,0,2018,10
2018-10-01,QUE,Other,Vans,3,2018,10
2018-10-01,ON,All fuel types,"Total, vehicle type",174495,2018,10
2018-10-01,ON,All fuel types,Passenger cars,49473,2018,10
2018-10-01,ON,All fuel types,Pickup trucks,29305,2018,10
2018-10-01,ON,All fuel types,Multi-purpose vehicles,85107,2018,10
2018-10-01,ON,All fuel types,Vans,10610,2018,10
2018-10-01,ON,Gas,"Total, vehicle type",165377,2018,10
2018-10-01,ON,Gas,Passenger cars,46755,2018,10
2018-10-01,ON,Gas,Pickup trucks,25673,2018,10
2018-10-01,ON,Gas,Multi-purpose vehicles,82963,2018,10
2018-10-01,ON,Gas,Vans,9986,2018,10
2018-10-01,ON,Diesel,"Total, vehicle type",4912,2018,10
2018-10-01,ON,Diesel,Passenger cars,130,2018,10
2018-10-01,ON,Diesel,Pickup trucks,3632,2018,10
2018-10-01,ON,Diesel,Multi-purpose vehicles,577,2018,10
2018-10-01,ON,Diesel,Vans,573,2018,10
2018-10-01,ON,All zero-emission vehicles,"Total, vehicle type",1806,2018,10
2018-10-01,ON,All zero-emission vehicles,Passenger cars,1412,2018,10
2018-10-01,ON,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,ON,All zero-emission vehicles,Multi-purpose vehicles,349,2018,10
2018-10-01,ON,All zero-emission vehicles,Vans,45,2018,10
2018-10-01,ON,Electric,"Total, vehicle type",1195,2018,10
2018-10-01,ON,Electric,Passenger cars,1042,2018,10
2018-10-01,ON,Electric,Pickup trucks,0,2018,10
2018-10-01,ON,Electric,Multi-purpose vehicles,153,2018,10
2018-10-01,ON,Electric,Vans,0,2018,10
2018-10-01,ON,Hybrid Electric,"Total, vehicle type",611,2018,10
2018-10-01,ON,Hybrid Electric,Passenger cars,370,2018,10
2018-10-01,ON,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,ON,Hybrid Electric,Multi-purpose vehicles,196,2018,10
2018-10-01,ON,Hybrid Electric,Vans,45,2018,10
2018-10-01,ON,Hybrid Electric,"Total, vehicle type",2393,2018,10
2018-10-01,ON,Hybrid Electric,Passenger cars,1176,2018,10
2018-10-01,ON,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,ON,Hybrid Electric,Multi-purpose vehicles,1217,2018,10
2018-10-01,ON,Hybrid Electric,Vans,0,2018,10
2018-10-01,ON,Other,"Total, vehicle type",7,2018,10
2018-10-01,ON,Other,Passenger cars,0,2018,10
2018-10-01,ON,Other,Pickup trucks,0,2018,10
2018-10-01,ON,Other,Multi-purpose vehicles,1,2018,10
2018-10-01,ON,Other,Vans,6,2018,10
2018-10-01,MB,All fuel types,"Total, vehicle type",11817,2018,10
2018-10-01,MB,All fuel types,Passenger cars,2342,2018,10
2018-10-01,MB,All fuel types,Pickup trucks,3143,2018,10
2018-10-01,MB,All fuel types,Multi-purpose vehicles,5698,2018,10
2018-10-01,MB,All fuel types,Vans,634,2018,10
2018-10-01,MB,Gas,"Total, vehicle type",11309,2018,10
2018-10-01,MB,Gas,Passenger cars,2259,2018,10
2018-10-01,MB,Gas,Pickup trucks,2857,2018,10
2018-10-01,MB,Gas,Multi-purpose vehicles,5583,2018,10
2018-10-01,MB,Gas,Vans,610,2018,10
2018-10-01,MB,Diesel,"Total, vehicle type",368,2018,10
2018-10-01,MB,Diesel,Passenger cars,7,2018,10
2018-10-01,MB,Diesel,Pickup trucks,286,2018,10
2018-10-01,MB,Diesel,Multi-purpose vehicles,52,2018,10
2018-10-01,MB,Diesel,Vans,23,2018,10
2018-10-01,MB,All zero-emission vehicles,"Total, vehicle type",55,2018,10
2018-10-01,MB,All zero-emission vehicles,Passenger cars,39,2018,10
2018-10-01,MB,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,MB,All zero-emission vehicles,Multi-purpose vehicles,15,2018,10
2018-10-01,MB,All zero-emission vehicles,Vans,1,2018,10
2018-10-01,MB,Electric,"Total, vehicle type",31,2018,10
2018-10-01,MB,Electric,Passenger cars,29,2018,10
2018-10-01,MB,Electric,Pickup trucks,0,2018,10
2018-10-01,MB,Electric,Multi-purpose vehicles,2,2018,10
2018-10-01,MB,Electric,Vans,0,2018,10
2018-10-01,MB,Hybrid Electric,"Total, vehicle type",24,2018,10
2018-10-01,MB,Hybrid Electric,Passenger cars,10,2018,10
2018-10-01,MB,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,MB,Hybrid Electric,Multi-purpose vehicles,13,2018,10
2018-10-01,MB,Hybrid Electric,Vans,1,2018,10
2018-10-01,MB,Hybrid Electric,"Total, vehicle type",85,2018,10
2018-10-01,MB,Hybrid Electric,Passenger cars,37,2018,10
2018-10-01,MB,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,MB,Hybrid Electric,Multi-purpose vehicles,48,2018,10
2018-10-01,MB,Hybrid Electric,Vans,0,2018,10
2018-10-01,MB,Other,"Total, vehicle type",0,2018,10
2018-10-01,MB,Other,Passenger cars,0,2018,10
2018-10-01,MB,Other,Pickup trucks,0,2018,10
2018-10-01,MB,Other,Multi-purpose vehicles,0,2018,10
2018-10-01,MB,Other,Vans,0,2018,10
2018-10-01,SAS,All fuel types,"Total, vehicle type",11498,2018,10
2018-10-01,SAS,All fuel types,Passenger cars,1452,2018,10
2018-10-01,SAS,All fuel types,Pickup trucks,4253,2018,10
2018-10-01,SAS,All fuel types,Multi-purpose vehicles,5301,2018,10
2018-10-01,SAS,All fuel types,Vans,492,2018,10
2018-10-01,SAS,Gas,"Total, vehicle type",10627,2018,10
2018-10-01,SAS,Gas,Passenger cars,1396,2018,10
2018-10-01,SAS,Gas,Pickup trucks,3529,2018,10
2018-10-01,SAS,Gas,Multi-purpose vehicles,5230,2018,10
2018-10-01,SAS,Gas,Vans,472,2018,10
2018-10-01,SAS,Diesel,"Total, vehicle type",796,2018,10
2018-10-01,SAS,Diesel,Passenger cars,15,2018,10
2018-10-01,SAS,Diesel,Pickup trucks,724,2018,10
2018-10-01,SAS,Diesel,Multi-purpose vehicles,37,2018,10
2018-10-01,SAS,Diesel,Vans,20,2018,10
2018-10-01,SAS,All zero-emission vehicles,"Total, vehicle type",29,2018,10
2018-10-01,SAS,All zero-emission vehicles,Passenger cars,21,2018,10
2018-10-01,SAS,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,SAS,All zero-emission vehicles,Multi-purpose vehicles,8,2018,10
2018-10-01,SAS,All zero-emission vehicles,Vans,0,2018,10
2018-10-01,SAS,Electric,"Total, vehicle type",17,2018,10
2018-10-01,SAS,Electric,Passenger cars,16,2018,10
2018-10-01,SAS,Electric,Pickup trucks,0,2018,10
2018-10-01,SAS,Electric,Multi-purpose vehicles,1,2018,10
2018-10-01,SAS,Electric,Vans,0,2018,10
2018-10-01,SAS,Hybrid Electric,"Total, vehicle type",12,2018,10
2018-10-01,SAS,Hybrid Electric,Passenger cars,5,2018,10
2018-10-01,SAS,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,SAS,Hybrid Electric,Multi-purpose vehicles,7,2018,10
2018-10-01,SAS,Hybrid Electric,Vans,0,2018,10
2018-10-01,SAS,Hybrid Electric,"Total, vehicle type",46,2018,10
2018-10-01,SAS,Hybrid Electric,Passenger cars,20,2018,10
2018-10-01,SAS,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,SAS,Hybrid Electric,Multi-purpose vehicles,26,2018,10
2018-10-01,SAS,Hybrid Electric,Vans,0,2018,10
2018-10-01,SAS,Other,"Total, vehicle type",0,2018,10
2018-10-01,SAS,Other,Passenger cars,0,2018,10
2018-10-01,SAS,Other,Pickup trucks,0,2018,10
2018-10-01,SAS,Other,Multi-purpose vehicles,0,2018,10
2018-10-01,SAS,Other,Vans,0,2018,10
2018-10-01,BC,All fuel types,"Total, vehicle type",49084,2018,10
2018-10-01,BC,All fuel types,Passenger cars,12320,2018,10
2018-10-01,BC,All fuel types,Pickup trucks,10181,2018,10
2018-10-01,BC,All fuel types,Multi-purpose vehicles,23805,2018,10
2018-10-01,BC,All fuel types,Vans,2778,2018,10
2018-10-01,BC,Gas,"Total, vehicle type",42957,2018,10
2018-10-01,BC,Gas,Passenger cars,10137,2018,10
2018-10-01,BC,Gas,Pickup trucks,8143,2018,10
2018-10-01,BC,Gas,Multi-purpose vehicles,22198,2018,10
2018-10-01,BC,Gas,Vans,2479,2018,10
2018-10-01,BC,Diesel,"Total, vehicle type",2595,2018,10
2018-10-01,BC,Diesel,Passenger cars,51,2018,10
2018-10-01,BC,Diesel,Pickup trucks,2038,2018,10
2018-10-01,BC,Diesel,Multi-purpose vehicles,248,2018,10
2018-10-01,BC,Diesel,Vans,258,2018,10
2018-10-01,BC,All zero-emission vehicles,"Total, vehicle type",2041,2018,10
2018-10-01,BC,All zero-emission vehicles,Passenger cars,1531,2018,10
2018-10-01,BC,All zero-emission vehicles,Pickup trucks,0,2018,10
2018-10-01,BC,All zero-emission vehicles,Multi-purpose vehicles,473,2018,10
2018-10-01,BC,All zero-emission vehicles,Vans,37,2018,10
2018-10-01,BC,Electric,"Total, vehicle type",1308,2018,10
2018-10-01,BC,Electric,Passenger cars,1133,2018,10
2018-10-01,BC,Electric,Pickup trucks,0,2018,10
2018-10-01,BC,Electric,Multi-purpose vehicles,175,2018,10
2018-10-01,BC,Electric,Vans,0,2018,10
2018-10-01,BC,Hybrid Electric,"Total, vehicle type",733,2018,10
2018-10-01,BC,Hybrid Electric,Passenger cars,398,2018,10
2018-10-01,BC,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,BC,Hybrid Electric,Multi-purpose vehicles,298,2018,10
2018-10-01,BC,Hybrid Electric,Vans,37,2018,10
2018-10-01,BC,Hybrid Electric,"Total, vehicle type",1487,2018,10
2018-10-01,BC,Hybrid Electric,Passenger cars,601,2018,10
2018-10-01,BC,Hybrid Electric,Pickup trucks,0,2018,10
2018-10-01,BC,Hybrid Electric,Multi-purpose vehicles,886,2018,10
2018-10-01,BC,Hybrid Electric,Vans,0,2018,10
2018-10-01,BC,Other,"Total, vehicle type",4,2018,10
2018-10-01,BC,Other,Passenger cars,0,2018,10
2018-10-01,BC,Other,Pickup trucks,0,2018,10
2018-10-01,BC,Other,Multi-purpose vehicles,0,2018,10
2018-10-01,BC,Other,Vans,4,2018,10
2019-01-01,CAN,All fuel types,"Total, vehicle type",402123,2019,1
2019-01-01,CAN,All fuel types,Passenger cars,104231,2019,1
2019-01-01,CAN,All fuel types,Pickup trucks,80764,2019,1
2019-01-01,CAN,All fuel types,Multi-purpose vehicles,192499,2019,1
2019-01-01,CAN,All fuel types,Vans,24629,2019,1
2019-01-01,CAN,Gas,"Total, vehicle type",373971,2019,1
2019-01-01,CAN,Gas,Passenger cars,94110,2019,1
2019-01-01,CAN,Gas,Pickup trucks,69687,2019,1
2019-01-01,CAN,Gas,Multi-purpose vehicles,186891,2019,1
2019-01-01,CAN,Gas,Vans,23283,2019,1
2019-01-01,CAN,Diesel,"Total, vehicle type",13223,2019,1
2019-01-01,CAN,Diesel,Passenger cars,164,2019,1
2019-01-01,CAN,Diesel,Pickup trucks,11077,2019,1
2019-01-01,CAN,Diesel,Multi-purpose vehicles,830,2019,1
2019-01-01,CAN,Diesel,Vans,1152,2019,1
2019-01-01,CAN,All zero-emission vehicles,"Total, vehicle type",8275,2019,1
2019-01-01,CAN,All zero-emission vehicles,Passenger cars,5476,2019,1
2019-01-01,CAN,All zero-emission vehicles,Pickup trucks,0,2019,1
2019-01-01,CAN,All zero-emission vehicles,Multi-purpose vehicles,2646,2019,1
2019-01-01,CAN,All zero-emission vehicles,Vans,153,2019,1
2019-01-01,CAN,Electric,"Total, vehicle type",5273,2019,1
2019-01-01,CAN,Electric,Passenger cars,3521,2019,1
2019-01-01,CAN,Electric,Pickup trucks,0,2019,1
2019-01-01,CAN,Electric,Multi-purpose vehicles,1752,2019,1
2019-01-01,CAN,Electric,Vans,0,2019,1
2019-01-01,CAN,Hybrid Electric,"Total, vehicle type",3002,2019,1
2019-01-01,CAN,Hybrid Electric,Passenger cars,1955,2019,1
2019-01-01,CAN,Hybrid Electric,Pickup trucks,0,2019,1
2019-01-01,CAN,Hybrid Electric,Multi-purpose vehicles,894,2019,1
2019-01-01,CAN,Hybrid Electric,Vans,153,2019,1
2019-01-01,CAN,Hybrid Electric,"Total, vehicle type",6596,2019,1
2019-01-01,CAN,Hybrid Electric,Passenger cars,4468,2019,1
2019-01-01,CAN,Hybrid Electric,Pickup trucks,0,2019,1
2019-01-01,CAN,Hybrid Electric,Multi-purpose vehicles,2128,2019,1
2019-01-01,CAN,Hybrid Electric,Vans,0,2019,1
2019-01-01,CAN,Other,"Total, vehicle type",58,2019,1
2019-01-01,CAN,Other,Passenger cars,13,2019,1
2019-01-01,CAN,Other,Pickup trucks,0,2019,1
2019-01-01,CAN,Other,Multi-purpose vehicles,4,2019,1
2019-01-01,CAN,Other,Vans,41,2019,1
2019-01-01,PEI,All fuel types,"Total, vehicle type",1178,2019,1
2019-01-01,PEI,All fuel types,Passenger cars,318,2019,1
2019-01-01,PEI,All fuel types,Pickup trucks,289,2019,1
2019-01-01,PEI,All fuel types,Multi-purpose vehicles,518,2019,1
2019-01-01,PEI,All fuel types,Vans,53,2019,1
2019-01-01,PEI,Gas,"Total, vehicle type",1116,2019,1
2019-01-01,PEI,Gas,Passenger cars,282,2019,1
2019-01-01,PEI,Gas,Pickup trucks,272,2019,1
2019-01-01,PEI,Gas,Multi-purpose vehicles,510,2019,1
2019-01-01,PEI,Gas,Vans,52,2019,1
2019-01-01,PEI,Diesel,"Total, vehicle type",18,2019,1
2019-01-01,PEI,Diesel,Passenger cars,0,2019,1
2019-01-01,PEI,Diesel,Pickup trucks,17,2019,1
2019-01-01,PEI,Diesel,Multi-purpose vehicles,0,2019,1
2019-01-01,PEI,Diesel,Vans,1,2019,1
2019-01-01,PEI,All zero-emission vehicles,"Total, vehicle type",7,2019,1
2019-01-01,PEI,All zero-emission vehicles,Passenger cars,4,2019,1
2019-01-01,PEI,All zero-emission vehicles,Pickup trucks,0,2019,1
2019-01-01,PEI,All zero-emission vehicles,Multi-purpose vehicles,3,2019,1
2019-01-01,PEI,All zero-emission vehicles,Vans,0,2019,1
2019-01-01,PEI,Electric,"Total, vehicle type",4,2019,1
2019-01-01,PEI,Electric,Passenger cars,3,2019,1
2019-01-01,PEI,Electric,Pickup trucks,0,2019,1
2019-01-01,PEI,Electric,Multi-purpose vehicles,1,2019,1
2019-01-01,PEI,Electric,Vans,0,2019,1
2019-01-01,PEI,Hybrid Electric,"Total, vehicle type",3,2019,1
2019-01-01,PEI,Hybrid Electric,Passenger cars,1,2019,1
2019-01-01,PEI,Hybrid Electric,Pickup trucks,0,2019,1
2019-01-01,PEI,Hybrid Electric,Multi-purpose vehicles,2,2019,1
2019-01-01,PEI,Hybrid Electric,Vans,0,2019,1
2019-01-01,PEI,Hybrid Electric,"Total, vehicle type",37,2019,1
2019-01-01,PEI,Hybrid Electric,Passenger cars,32,2019,1
2019-01-01,PEI,Hybrid Electric,Pickup trucks,0,2019,1
2019-01-01,PEI,Hybrid Electric,Multi-purpose vehicles,5,2019,1
2019-01-01,PEI,Hybrid Electric,Vans,0,2019,1
2019-01-01,PEI,Other,"Total, vehicle type",0,2019,1
2019-01-01,PEI,Other,Passenger cars,0,2019,1
2019-01-01,PEI,Other,Pickup trucks,0,2019,1
2019-01-01,PEI,Other,Multi-purpose vehicles,0,2019,1
2019-01-01,PEI,Other,Vans,0,2019,1
2019-01-01,NB,All fuel types,"Total, vehicle type",7530,2019,1
2019-01-01,NB,All fuel types,Passenger cars,1669,2019,1
2019-01-01,NB,All fuel types,Pickup trucks,1934,2019,1
2019-01-01,NB,All fuel types,Multi-purpose vehicles,3621,2019,1
2019-01-01,NB,All fuel types,Vans,306,2019,1
2019-01-01,NB,Gas,"Total, vehicle type",7316,2019,1
2019-01-01,NB,Gas,Passenger cars,1641,2019,1
2019-01-01,NB,Gas,Pickup trucks,1787,2019,1
