ref_date,geo,age,gender,statistics,religion_name,total_followers,year,month
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,lutheran_12,105,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,195,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,205,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,presbyterian_15,240,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,reformed_16,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,united_church_17,1610,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,525,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,hindu_19,130,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,jewish_20,110,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,muslim_21,630,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,sikh_22,45,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,20,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,170,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,11295,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,total_religion_1,31220,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,buddhist_2,185,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,christian_3,19975,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,christian_n_o_s_4,1635,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,anabaptist_5,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,anglican_6,3255,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,baptist_7,1390,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,catholic_8,8765,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,christian_orthodox_9,360,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,jehovahs_witness_10,125,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,latter_day_saints_11,45,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,lutheran_12,100,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,215,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,265,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,presbyterian_15,355,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,reformed_16,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,united_church_17,2750,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,670,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,hindu_19,120,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,jewish_20,105,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,muslim_21,655,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,sikh_22,30,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,270,2021,1
2021-01-01,"Halifax (CMA), N.S.",45 to 54 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,9860,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,total_religion_1,65520,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,buddhist_2,350,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,christian_3,46745,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,christian_n_o_s_4,2425,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,anabaptist_5,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,anglican_6,8235,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,baptist_7,3415,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,catholic_8,21075,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,christian_orthodox_9,375,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,jehovahs_witness_10,275,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,latter_day_saints_11,85,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,lutheran_12,280,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,310,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,515,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,presbyterian_15,855,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,reformed_16,70,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,united_church_17,6885,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,1925,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,hindu_19,175,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,jewish_20,120,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,muslim_21,660,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,sikh_22,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,40,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,355,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,17050,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,total_religion_1,31940,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,buddhist_2,150,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,christian_3,21410,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,christian_n_o_s_4,1075,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,anabaptist_5,20,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,anglican_6,3730,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,baptist_7,1430,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,catholic_8,10130,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,christian_orthodox_9,200,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,jehovahs_witness_10,120,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,latter_day_saints_11,35,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,lutheran_12,120,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,160,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,245,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,presbyterian_15,340,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,reformed_16,35,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,united_church_17,2915,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,855,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,hindu_19,80,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,jewish_20,60,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,muslim_21,385,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,180,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,9650,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,total_religion_1,33580,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,buddhist_2,200,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,christian_3,25330,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,christian_n_o_s_4,1350,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,anabaptist_5,10,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,anglican_6,4500,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,baptist_7,1985,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,catholic_8,10940,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,christian_orthodox_9,175,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,jehovahs_witness_10,155,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,latter_day_saints_11,50,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,lutheran_12,160,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,150,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,270,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,presbyterian_15,515,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,reformed_16,35,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,united_church_17,3970,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,1065,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,hindu_19,95,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,jewish_20,65,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,muslim_21,275,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,sikh_22,0,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,20,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,180,2021,1
2021-01-01,"Halifax (CMA), N.S.",55 to 64 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,7405,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,total_religion_1,48385,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,buddhist_2,305,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,christian_3,37965,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,christian_n_o_s_4,1565,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,anabaptist_5,40,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,anglican_6,7365,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,baptist_7,2735,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,catholic_8,15715,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,christian_orthodox_9,270,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,jehovahs_witness_10,235,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,latter_day_saints_11,95,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,lutheran_12,280,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,335,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,470,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,presbyterian_15,915,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,reformed_16,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,united_church_17,6475,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,1440,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,hindu_19,110,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,jewish_20,255,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,muslim_21,445,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,sikh_22,40,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,traditional_north_american_indigenous_spirituality_23,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,other_religions_and_spiritual_traditions_24,250,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Total - Gender,2021 Counts,no_religion_and_secular_perspectives_25,9000,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,total_religion_1,22455,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,buddhist_2,165,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,christian_3,16810,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,christian_n_o_s_4,715,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,anabaptist_5,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,anglican_6,3340,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,baptist_7,1250,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,catholic_8,7070,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,christian_orthodox_9,110,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,jehovahs_witness_10,70,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,latter_day_saints_11,40,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,lutheran_12,135,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,methodist_and_wesleyan_holiness_13,160,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,pentecostal_and_other_charismatic_14,185,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,presbyterian_15,410,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,reformed_16,10,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,united_church_17,2695,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,other_christian_and_christian_related_traditions_18,590,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,hindu_19,40,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,jewish_20,140,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,muslim_21,260,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,sikh_22,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,traditional_north_american_indigenous_spirituality_23,0,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,other_religions_and_spiritual_traditions_24,85,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Men+,2021 Counts,no_religion_and_secular_perspectives_25,4940,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,total_religion_1,25930,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,buddhist_2,145,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,christian_3,21155,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,christian_n_o_s_4,850,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,anabaptist_5,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,anglican_6,4025,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,baptist_7,1480,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,catholic_8,8645,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,christian_orthodox_9,165,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,jehovahs_witness_10,165,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,latter_day_saints_11,55,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,lutheran_12,150,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,methodist_and_wesleyan_holiness_13,175,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,pentecostal_and_other_charismatic_14,285,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,presbyterian_15,500,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,reformed_16,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,united_church_17,3780,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,other_christian_and_christian_related_traditions_18,845,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,hindu_19,65,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,jewish_20,115,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,muslim_21,180,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,sikh_22,25,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,traditional_north_american_indigenous_spirituality_23,10,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,other_religions_and_spiritual_traditions_24,175,2021,1
2021-01-01,"Halifax (CMA), N.S.",65 to 74 years,Women+,2021 Counts,no_religion_and_secular_perspectives_25,4055,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,total_religion_1,29630,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,buddhist_2,105,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,christian_3,25385,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,christian_n_o_s_4,740,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,anabaptist_5,15,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,anglican_6,5680,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,baptist_7,2060,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,catholic_8,9470,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,christian_orthodox_9,265,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,jehovahs_witness_10,170,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,latter_day_saints_11,60,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,lutheran_12,230,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,methodist_and_wesleyan_holiness_13,180,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,pentecostal_and_other_charismatic_14,290,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,presbyterian_15,665,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,reformed_16,35,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,united_church_17,4525,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,other_christian_and_christian_related_traditions_18,995,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,hindu_19,105,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,jewish_20,155,2021,1
2021-01-01,"Halifax (CMA), N.S.",75 years and over,Total - Gender,2021 Counts,muslim_21,125,2021,1
